user_id,item_id,title,genre,runtime_minutes,year,gender,age,occupation,location,timestamp,rating
889,33,Wings of Courage (1995),Adventure|Romance,Short,90s,M,45-49,writer,NY,2000-11-26 16:00:45,2
225,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,Long,90s,M,25-34,executive-managerial,NY,2000-12-14 22:38:29,4
15,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:35:13,3
15,2394,"Prince of Egypt, The (1998)",Animation|Musical,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:19:35,4
48,423,Blown Away (1994),Action|Thriller,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:05:55,3
2,1084,Bonnie and Clyde (1967),Crime|Drama,Long,60s,M,>56,self-employed,LA,2000-12-31 21:40:13,3
12,1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,Long,70s,M,25-34,programmer,FL,2000-12-30 23:29:09,5
17,1614,In & Out (1997),Comedy,Long,90s,M,50-55,academic-educator,CA,2000-12-30 06:41:11,5
1088,962,They Made Me a Criminal (1939),Crime|Drama,Long,30s,F,<18,K-12 student,WA,2002-03-01 21:09:26,4
139,3040,Meatballs (1979),Comedy,Long,70s,F,25-34,writer,OH,2000-12-21 00:43:57,2
333,2400,Prancer (1989),Children's|Drama,Long,80s,M,35-44,artist,MN,2001-07-28 21:04:46,3
560,3314,"Big Trees, The (1952)",Action|Drama,Long,50s,M,45-49,scientist,CO,2000-12-05 20:58:34,5
19,2653,Son of Dracula (1943),Horror,Long,40s,M,<18,K-12 student,MI,2001-02-14 22:48:37,1
151,1733,Afterglow (1997),Drama|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:04:25,3
54,3049,How I Won the War (1967),Comedy|War,Long,60s,M,50-55,academic-educator,MN,2000-12-27 19:11:20,4
1,48,Pocahontas (1995),Animation|Children's|Musical|Romance,Long,90s,F,<18,K-12 student,MI,2001-01-06 23:39:11,5
136,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,Long,90s,M,18-24,artist,MD,2000-12-23 00:21:11,2
18,1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:25:12,1
245,2656,Tarantula (1955),Horror|Sci-Fi,Long,50s,M,35-44,self-employed,KS,2000-12-13 18:46:29,3
59,3061,Holiday Inn (1942),Comedy|Musical,Long,40s,F,50-55,academic-educator,MN,2003-01-07 19:17:02,4
319,3445,Eyes of Laura Mars (1978),Mystery|Thriller,Long,70s,F,50-55,doctor-health care,FL,2000-12-10 04:51:03,2
2288,834,Phat Beach (1996),Comedy,Long,90s,M,<18,K-12 student,NY,2000-11-18 04:53:05,1
524,2778,Never Talk to Strangers (1995),Thriller,Long,90s,M,18-24,other,CA,2000-12-07 06:37:41,1
123,1355,Nightwatch (1997),Horror|Thriller,Long,90s,M,35-44,homemaker,KS,2000-12-28 23:47:35,3
1017,3847,"Ilsa, She Wolf of the SS (1974)",Horror,Long,70s,M,35-44,other,GA,2000-11-23 20:43:55,3
319,27,Now and Then (1995),Drama,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 04:07:19,3
62,3317,Wonder Boys (2000),Comedy|Drama,Long,2000s,F,35-44,clerical-admin,WA,2000-12-27 07:04:15,4
424,3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,Long,60s,M,25-34,technician-engineer,MN,2002-10-21 13:37:33,4
18,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 06:21:35,4
166,831,Stonewall (1995),Drama,Long,90s,M,18-24,college-grad student,CA,2000-12-20 08:24:53,3
19,1340,Bride of Frankenstein (1935),Horror,Long,30s,M,<18,K-12 student,MI,2001-01-03 20:55:17,3
2,1090,Platoon (1986),Drama|War,Long,80s,M,>56,self-employed,LA,2000-12-31 21:36:20,2
850,3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,Long,60s,M,35-44,other,IL,2000-11-27 21:49:10,5
889,2397,Mass Appeal (1984),Drama,Long,80s,M,45-49,writer,NY,2000-11-26 18:01:45,2
53,1212,"Third Man, The (1949)",Mystery|Thriller,Long,40s,M,25-34,other,GU,2000-12-27 21:50:33,5
265,1489,Cats Don't Dance (1997),Animation|Children's|Musical,Long,90s,F,35-44,executive-managerial,MN,2000-12-12 19:16:15,2
53,2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,Long,70s,M,25-34,other,GU,2000-12-28 05:30:23,5
352,301,Picture Bride (1995),Drama|Romance,Long,90s,M,18-24,college-grad student,IL,2000-12-09 03:13:16,4
151,289,Only You (1994),Comedy|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:17:17,3
151,3302,Beautiful People (1999),Comedy,Long,90s,F,25-34,writer,AZ,2001-05-26 00:41:28,5
1383,563,Germinal (1993),Drama,Long,90s,F,25-34,executive-managerial,DE,2000-11-21 01:16:08,2
24,2144,Sixteen Candles (1984),Comedy,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:21:23,4
424,3838,Phantasm III: Lord of the Dead (1994),Horror,Long,90s,M,25-34,technician-engineer,MN,2002-04-05 17:28:28,2
44,2135,Doctor Dolittle (1967),Adventure|Musical,Long,60s,M,45-49,technician-engineer,WA,2001-10-30 02:59:02,4
998,2129,"Saltmen of Tibet, The (1997)",Documentary,Long,90s,M,45-49,writer,NY,2000-11-25 22:35:23,4
202,1346,Cat People (1982),Horror,Long,80s,M,18-24,college-grad student,WI,2000-12-16 03:03:34,1
564,1337,"Body Snatcher, The (1945)",Horror,Long,40s,M,45-49,academic-educator,MI,2000-12-05 18:31:44,2
48,429,Cabin Boy (1994),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:30:44,2
53,3835,"Crush, The (1993)",Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:53:42,3
18,551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:46:47,5
17,2528,Logan's Run (1976),Action|Adventure|Sci-Fi,Long,70s,M,50-55,academic-educator,CA,2000-12-30 07:20:48,3
889,3171,Room at the Top (1959),Drama,Long,50s,M,45-49,writer,NY,2000-11-26 17:57:16,3
15,1343,Cape Fear (1991),Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:45:23,3
216,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,Long,2000s,M,45-49,retired,IA,2000-12-15 08:12:49,2
3054,2930,Return with Honor (1998),Documentary,Long,90s,M,18-24,college-grad student,OH,2002-12-09 01:56:24,3
151,1605,Excess Baggage (1997),Adventure|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:14:05,4
18,1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:19:44,3
53,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,Long,2000s,M,25-34,other,GU,2000-12-28 04:25:22,4
743,3567,Bossa Nova (1999),Comedy,Long,2000s,F,<18,artist,IL,2000-11-29 03:39:39,3
48,170,Hackers (1995),Action|Crime|Thriller,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:05:55,3
225,1471,Boys Life 2 (1997),Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-14 21:51:27,2
53,2787,Cat's Eye (1985),Horror,Long,80s,M,25-34,other,GU,2000-12-28 05:16:19,4
42,435,Coneheads (1993),Comedy|Sci-Fi,Long,90s,M,25-34,farmer,VA,2000-12-28 21:53:54,3
48,2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,Long,70s,M,25-34,college-grad student,CA,2000-12-30 03:56:59,3
107,947,My Man Godfrey (1936),Comedy,Long,30s,M,45-49,tradesman-craftsman,MO,2000-12-23 00:49:41,3
889,1087,Madame Butterfly (1995),Musical,Long,90s,M,45-49,writer,NY,2000-11-26 14:44:34,2
81,2924,Drunken Master (Zui quan) (1979),Action|Comedy,Long,70s,F,25-34,other,IL,2000-12-25 23:12:53,5
588,3588,"King of Marvin Gardens, The (1972)",Crime|Drama,Long,70s,F,25-34,lawyer,VA,2001-01-22 16:03:55,3
17,3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:20:48,4
19,2647,House of Frankenstein (1944),Horror,Long,40s,M,<18,K-12 student,MI,2001-01-03 20:51:44,2
62,1477,Love Jones (1997),Romance,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:08:33,3
261,1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,Long,90s,M,25-34,writer,TX,2000-12-13 01:16:27,4
721,1864,Sour Grapes (1998),Comedy,Long,90s,F,35-44,homemaker,OR,2000-12-10 15:45:13,3
53,307,Three Colors: Blue (1993),Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:21:11,5
1,3186,"Girl, Interrupted (1999)",Drama,Long,90s,F,<18,K-12 student,MI,2000-12-31 22:00:19,4
33,3844,Steel Magnolias (1989),Drama,Long,80s,M,45-49,clerical-admin,MN,2000-12-29 17:15:49,5
2,1873,"Misérables, Les (1998)",Drama,Long,90s,M,>56,self-employed,LA,2000-12-31 21:35:42,4
889,566,Naked in New York (1994),Comedy|Romance,Long,90s,M,45-49,writer,NY,2000-11-26 16:02:48,2
17,1206,"Clockwork Orange, A (1971)",Sci-Fi,Long,70s,M,50-55,academic-educator,CA,2000-12-30 07:14:50,5
123,3052,Dogma (1999),Comedy,Long,90s,M,35-44,homemaker,KS,2001-01-16 20:53:46,3
15,2391,"Simple Plan, A (1998)",Crime|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:42:30,3
1181,298,Pushing Hands (1992),Comedy,Long,90s,M,35-44,executive-managerial,MD,2000-12-06 01:21:52,3
53,1352,Albino Alligator (1996),Crime|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:34:05,3
2,3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,Long,60s,M,>56,self-employed,LA,2000-12-31 21:42:04,4
53,1093,"Doors, The (1991)",Drama|Musical,Long,90s,M,25-34,other,GU,2000-12-27 20:30:58,3
352,438,"Cowboy Way, The (1994)",Action|Comedy,Long,90s,M,18-24,college-grad student,IL,2000-12-09 04:21:04,2
123,2260,Wisdom (1986),Action|Crime,Long,80s,M,35-44,homemaker,KS,2000-12-23 17:04:22,2
17,3701,Alien Nation (1988),Crime|Drama|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:20:48,4
1137,703,Boys (1996),Drama,Long,90s,M,18-24,college-grad student,NY,2000-11-22 07:04:00,2
15,1608,Air Force One (1997),Action|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:46:19,3
1758,560,"Beans of Egypt, Maine, The (1994)",Drama,Long,90s,F,25-34,other,N/A,2000-11-21 07:14:29,4
216,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,Long,80s,M,45-49,retired,IA,2000-12-15 07:50:14,2
2,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,Long,90s,M,>56,self-employed,LA,2000-12-31 22:02:03,3
15,3174,Man on the Moon (1999),Comedy|Drama,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:17:37,4
17,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,Long,90s,M,50-55,academic-educator,CA,2000-12-30 06:52:22,5
59,959,Of Human Bondage (1934),Drama,Long,30s,F,50-55,academic-educator,MN,2003-01-07 19:31:50,4
33,36,Dead Man Walking (1995),Drama,Long,90s,M,45-49,clerical-admin,MN,2001-01-08 20:17:01,4
1877,3570,"Last September, The (1999)",Drama,Long,90s,F,45-49,writer,CA,2000-12-21 20:43:55,3
17,1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:15:46,4
1266,2534,Avalanche (1978),Action,Long,70s,M,25-34,college-grad student,PA,2001-12-10 16:02:33,1
42,2403,First Blood (1982),Action,Long,80s,M,25-34,farmer,VA,2000-12-28 22:07:03,4
699,304,Roommates (1995),Comedy|Drama,Long,90s,M,18-24,other,OK,2000-11-30 04:36:08,3
308,1992,Child's Play 2 (1990),Horror,Long,90s,M,25-34,artist,NY,2001-07-22 21:43:12,1
15,161,Crimson Tide (1995),Drama|Thriller|War,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:33:33,4
1632,2254,Choices (1981),Drama,Long,80s,M,25-34,self-employed,CA,2000-11-20 11:30:51,2
329,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,Long,90s,M,35-44,executive-managerial,MA,2000-12-26 22:56:36,3
42,2013,"Poseidon Adventure, The (1972)",Action|Adventure,Long,70s,M,25-34,farmer,VA,2000-12-28 22:06:04,3
24,2132,Who's Afraid of Virginia Woolf? (1966),Drama,Long,60s,F,25-34,executive-managerial,NY,2000-12-29 23:34:39,5
24,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:22:08,4
195,1867,Tarzan and the Lost City (1998),Action|Adventure,Long,90s,M,25-34,programmer,NY,2001-08-25 18:31:23,3
53,1861,Junk Mail (1997),Comedy|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:55:23,3
889,1486,"Quiet Room, The (1996)",Drama,Long,90s,M,45-49,writer,NY,2000-11-26 17:58:43,2
33,2921,High Plains Drifter (1972),Western,Long,70s,M,45-49,clerical-admin,MN,2001-01-08 19:45:47,3
195,1998,Exorcist II: The Heretic (1977),Horror,Long,70s,M,25-34,programmer,NY,2001-03-27 20:59:10,3
531,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,Long,90s,F,18-24,sales-marketing,VA,2001-01-10 20:10:00,2
53,950,"Thin Man, The (1934)",Mystery,Long,30s,M,25-34,other,GU,2000-12-28 04:44:31,5
53,694,"Substitute, The (1996)",Action,Long,90s,M,25-34,other,GU,2000-12-27 19:45:55,3
202,3180,Play it to the Bone (1999),Comedy|Drama,Long,90s,M,18-24,college-grad student,WI,2000-12-16 03:52:04,3
62,2269,Indecent Proposal (1993),Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:35:49,2
331,3183,"Third Miracle, The (1999)",Drama,Long,90s,M,25-34,executive-managerial,MN,2001-09-10 20:27:11,4
24,2915,Risky Business (1983),Comedy,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:21:23,4
53,45,To Die For (1995),Comedy|Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:43:17,5
438,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,Long,90s,M,18-24,lawyer,WI,2000-12-08 04:01:58,5
15,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,Long,80s,M,25-34,executive-managerial,VA,2000-12-30 17:23:24,4
59,1081,Victor/Victoria (1982),Comedy|Musical,Long,80s,F,50-55,academic-educator,MN,2003-01-07 19:16:42,3
123,2537,Beyond the Poseidon Adventure (1979),Adventure,Long,70s,M,35-44,homemaker,KS,2000-12-26 20:59:16,3
216,2007,Polish Wedding (1998),Comedy,Long,90s,M,45-49,retired,IA,2000-12-15 09:07:41,3
18,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:26:17,1
1017,3058,"Ape, The (1940)",Horror|Sci-Fi,Long,40s,M,35-44,other,GA,2000-11-23 20:50:11,3
3618,572,Foreign Student (1994),Drama,Long,90s,M,>56,technician-engineer,VA,2000-08-24 12:29:37,5
28,1224,Henry V (1989),Drama|War,Long,80s,F,25-34,academic-educator,NY,2000-12-29 21:32:46,4
17,1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:09:17,5
673,167,Feast of July (1995),Drama,Long,90s,M,25-34,writer,NY,2000-11-30 21:36:32,5
53,2793,"American Werewolf in Paris, An (1997)",Comedy|Horror,Long,90s,M,25-34,other,GU,2000-12-28 05:16:19,3
2,292,Outbreak (1995),Action|Drama|Thriller,Long,90s,M,>56,self-employed,LA,2000-12-31 22:02:03,3
53,1483,Crash (1996),Drama|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:47:12,3
19,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,Long,80s,M,<18,K-12 student,MI,2001-01-03 20:49:29,3
18,2141,"American Tail, An (1986)",Animation|Children's|Comedy,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:43:59,5
225,3579,I Dreamed of Africa (2000),Drama,Long,2000s,M,25-34,executive-managerial,NY,2000-12-15 21:29:46,2
123,3710,Action Jackson (1988),Action|Comedy,Long,80s,M,35-44,homemaker,KS,2000-12-23 17:11:40,2
131,176,Living in Oblivion (1995),Comedy,Long,90s,M,18-24,college-grad student,CT,2000-12-22 03:07:56,4
24,953,It's a Wonderful Life (1946),Drama,Long,40s,F,25-34,executive-managerial,NY,2000-12-29 23:34:02,5
53,697,Feeling Minnesota (1996),Drama|Romance,Long,90s,M,25-34,other,GU,2000-12-28 07:11:37,4
53,2781,"Tingler, The (1959)",Horror,Long,50s,M,25-34,other,GU,2000-12-28 05:09:07,3
513,2522,Airport '77 (1977),Drama,Long,70s,M,25-34,other,MN,2000-12-07 16:07:23,3
17,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:16:56,4
17,2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,Long,50s,M,50-55,academic-educator,CA,2000-12-30 07:18:00,5
151,179,Mad Love (1995),Drama|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:19:02,1
136,2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,Long,50s,M,18-24,artist,MD,2000-12-21 18:30:15,4
18,3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:23:16,3
53,1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:40:38,5
59,965,"39 Steps, The (1935)",Thriller,Long,30s,F,50-55,academic-educator,MN,2003-01-07 19:38:02,3
19,2004,Gremlins 2: The New Batch (1990),Comedy|Horror,Long,90s,M,<18,K-12 student,MI,2001-02-14 22:44:20,2
24,3707,Nine 1/2 Weeks (1986),Drama,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:12:31,1
195,3192,"Terrorist, The (Malli) (1998)",Drama,Long,90s,M,25-34,programmer,NY,2002-08-12 05:06:21,4
329,2799,Problem Child 2 (1991),Comedy,Long,90s,M,35-44,executive-managerial,MA,2000-12-26 23:02:12,1
192,1599,Steel (1997),Action,Long,90s,M,18-24,academic-educator,NY,2000-12-25 22:04:38,1
1242,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,Long,90s,F,35-44,other,NY,2000-12-08 20:45:58,1
33,569,Little Big League (1994),Children's|Comedy,Long,90s,M,45-49,clerical-admin,MN,2001-01-08 19:44:34,2
99,3454,Whatever It Takes (2000),Comedy|Romance,Long,2000s,F,<18,K-12 student,PA,2001-02-22 20:25:01,2
329,1995,Poltergeist II: The Other Side (1986),Horror|Thriller,Long,80s,M,35-44,executive-managerial,MA,2000-12-10 18:59:19,2
12,813,Larger Than Life (1996),Comedy,Long,90s,M,25-34,programmer,FL,2000-12-30 23:29:09,3
48,441,Dazed and Confused (1993),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-28 14:22:46,2
660,554,Trial by Jury (1994),Thriller,Long,90s,M,45-49,self-employed,LA,2000-12-14 15:16:49,1
272,3433,Death Wish 4: The Crackdown (1987),Action|Drama,Long,80s,M,18-24,other,CO,2000-12-13 08:47:50,2
62,956,Penny Serenade (1941),Drama|Romance,Long,40s,F,35-44,clerical-admin,WA,2000-12-27 09:35:08,3
19,420,Beverly Hills Cop III (1994),Action|Comedy,Long,90s,M,<18,K-12 student,MI,2000-12-31 21:54:58,4
62,1730,Kundun (1997),Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:40:12,5
62,3841,Air America (1990),Action|Comedy,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:23:46,4
53,432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,Long,90s,M,25-34,other,GU,2000-12-27 20:46:07,4
33,1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,Very Long,80s,M,45-49,clerical-admin,MN,2001-01-08 19:34:49,3
1181,3311,"Man from Laramie, The (1955)",Western,Long,50s,M,35-44,executive-managerial,MD,2000-11-23 02:44:43,3
58,3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,Long,2000s,M,25-34,artist,GA,2000-12-27 18:35:56,3
216,2659,It Came from Hollywood (1982),Comedy|Documentary,Long,80s,M,45-49,retired,IA,2000-12-15 07:46:22,3
17,1358,Sling Blade (1996),Drama|Thriller,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:09:38,4
3042,310,Rent-a-Kid (1995),Comedy,Long,90s,M,>56,academic-educator,MI,2000-09-29 18:15:33,2
123,2263,"Seventh Sign, The (1988)",Thriller,Long,80s,M,35-44,homemaker,KS,2000-12-23 00:19:24,3
225,3055,Felicia's Journey (1999),Thriller,Long,90s,M,25-34,executive-managerial,NY,2000-12-14 22:20:14,2
151,2266,"Butcher's Wife, The (1991)",Comedy|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:16:16,2
53,1611,My Own Private Idaho (1991),Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:50:38,5
1019,2257,No Small Affair (1984),Comedy|Romance,Long,80s,M,35-44,academic-educator,IL,2000-11-27 22:53:33,1
225,3716,Fatal Beauty (1987),Action|Crime,Long,80s,M,25-34,executive-managerial,NY,2000-12-14 21:46:13,1
48,1602,Leave It to Beaver (1997),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:43:32,2
424,2784,"Masque of the Red Death, The (1964)",Horror,Long,60s,M,25-34,technician-engineer,MN,2000-12-08 20:54:29,4
62,1209,Once Upon a Time in the West (1969),Western,Long,60s,F,35-44,clerical-admin,WA,2000-12-28 02:14:56,4
53,1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,Long,80s,M,25-34,other,GU,2000-12-27 21:52:08,5
18,2123,All Dogs Go to Heaven (1989),Animation|Children's,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:44:57,3
150,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Long,90s,M,35-44,executive-managerial,WA,2000-12-30 07:58:25,4
5938,2909,"Five Wives, Three Secretaries and Me (1998)",Documentary,Long,90s,M,25-34,academic-educator,AL,2000-05-02 13:15:53,4
17,3457,Waking the Dead (1999),Drama,Long,2000s,M,50-55,academic-educator,CA,2000-12-30 06:47:25,3
42,173,Judge Dredd (1995),Action|Adventure|Sci-Fi,Long,90s,M,25-34,farmer,VA,2000-12-28 21:47:36,3
102,3177,Next Friday (1999),Comedy,Long,2000s,M,35-44,unemployed,MD,2001-10-11 19:52:33,3
33,2650,"Ghost of Frankenstein, The (1942)",Horror,Long,40s,M,45-49,clerical-admin,MN,2001-01-03 21:40:41,4
225,700,Angus (1995),Comedy,Long,90s,M,25-34,executive-managerial,NY,2000-12-14 22:11:56,5
166,2796,Funny Farm (1988),Comedy,Long,80s,M,18-24,college-grad student,CA,2000-12-20 08:55:51,3
319,2385,Home Fries (1998),Comedy|Romance,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 04:35:42,2
151,691,Mrs. Winterbourne (1996),Comedy|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:19:02,3
549,3442,Band of the Hand (1986),Action,Long,80s,M,25-34,doctor-health care,WI,2000-12-06 17:14:06,2
2,1096,Sophie's Choice (1982),Drama,Long,80s,M,>56,self-employed,LA,2000-12-31 21:49:46,4
53,1620,Kiss the Girls (1997),Crime|Drama|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 07:01:53,4
17,2912,"Limey, The (1999)",Action|Crime|Drama,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:10:28,4
637,2516,Children of the Corn III (1994),Horror,Long,90s,M,35-44,programmer,OR,2000-12-02 05:27:28,2
151,3436,Dying Young (1991),Drama|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:17:17,3
216,1468,Booty Call (1997),Comedy|Romance,Long,90s,M,45-49,retired,IA,2000-12-15 07:59:33,1
216,3043,Meatballs 4 (1992),Comedy,Long,90s,M,45-49,retired,IA,2000-12-15 08:11:13,2
195,944,Lost Horizon (1937),Drama,Long,30s,M,25-34,programmer,NY,2000-12-17 16:08:04,5
889,3573,Carnosaur 2 (1995),Horror|Sci-Fi,Long,90s,M,45-49,writer,NY,2000-11-26 14:43:14,2
175,42,Dead Presidents (1995),Action|Crime|Drama,Long,90s,F,25-34,artist,CA,2000-12-18 04:15:33,4
18,158,Casper (1995),Adventure|Children's,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:35:34,4
