user_id,gender,age,occupation,location
3270,M,18-24,lawyer,OH
4070,M,25-34,scientist,CA
480,F,18-24,college-grad student,MN
3686,M,25-34,executive-managerial,MI
2279,M,50-55,executive-managerial,NJ
2378,M,25-34,clerical-admin,TX
1788,M,45-49,artist,PA
4630,F,25-34,college-grad student,CA
1726,M,25-34,artist,IL
3561,M,35-44,sales-marketing,MO
3530,M,25-34,other,TX
5987,M,25-34,self-employed,NY
3046,M,<18,college-grad student,IN
1324,M,35-44,self-employed,NJ
1777,M,25-34,writer,PA
4779,M,45-49,clerical-admin,ME
416,M,45-49,sales-marketing,MN
4097,M,25-34,executive-managerial,MO
1342,M,35-44,other,CA
775,M,<18,technician-engineer,MN
3047,F,25-34,college-grad student,CA
3792,M,25-34,doctor-health care,NE
4550,M,18-24,self-employed,VA
2293,F,>56,clerical-admin,MI
3268,M,25-34,programmer,ME
3363,F,35-44,homemaker,ME
4078,M,25-34,scientist,NC
1778,M,18-24,college-grad student,CA
3067,F,25-34,other,MA
4747,M,18-24,college-grad student,WV
4372,M,35-44,technician-engineer,TX
3364,M,>56,retired,PA
4479,M,50-55,retired,FL
4027,F,25-34,executive-managerial,NY
5430,F,45-49,academic-educator,WV
1183,M,35-44,unemployed,CA
2894,M,18-24,college-grad student,OH
388,F,25-34,other,NY
4617,F,25-34,doctor-health care,MN
4551,M,18-24,programmer,IL
2920,M,25-34,artist,MN
1739,M,>56,self-employed,TX
316,M,>56,retired,CA
5549,F,50-55,homemaker,TX
3302,M,25-34,technician-engineer,OK
887,F,>56,self-employed,MN
4660,F,18-24,college-grad student,CT
1581,F,18-24,college-grad student,NY
4724,F,>56,doctor-health care,MA
4796,M,35-44,executive-managerial,WA
431,M,18-24,K-12 student,MN
6031,F,18-24,other,OH
399,F,35-44,doctor-health care,MN
3953,M,25-34,programmer,MN
2498,M,>56,tradesman-craftsman,LA
4116,M,35-44,executive-managerial,NJ
5452,M,35-44,doctor-health care,NY
1744,M,35-44,programmer,IA
881,M,18-24,sales-marketing,TX
1853,M,50-55,other,CA
2252,F,18-24,academic-educator,MA
3179,F,18-24,writer,MA
5443,M,25-34,programmer,MA
4179,F,35-44,writer,CA
749,M,35-44,tradesman-craftsman,MN
1828,M,18-24,college-grad student,NJ
408,M,25-34,lawyer,MA
2635,M,35-44,other,CT
1717,F,50-55,doctor-health care,GA
417,F,25-34,other,IA
3714,M,25-34,technician-engineer,CA
2625,M,35-44,executive-managerial,IL
5149,M,35-44,academic-educator,NY
1189,M,25-34,other,AZ
5763,F,25-34,academic-educator,NJ
2057,M,35-44,academic-educator,MI
1634,F,>56,other,TN
5487,M,25-34,technician-engineer,CA
3641,M,25-34,other,CA
4255,M,50-55,programmer,NY
346,F,25-34,other,MN
1374,M,50-55,academic-educator,CA
4012,M,18-24,college-grad student,N/A
1181,M,35-44,executive-managerial,MD
474,M,25-34,technician-engineer,CA
50,F,25-34,artist,WA
5232,M,25-34,college-grad student,NY
2142,F,45-49,sales-marketing,IN
813,M,18-24,college-grad student,LA
3061,M,45-49,artist,SC
4879,M,25-34,clerical-admin,IL
4727,F,>56,other,WA
2260,F,25-34,writer,IN
3040,M,25-34,farmer,VA
2854,F,18-24,college-grad student,MO
233,F,45-49,writer,N/A
5450,M,18-24,programmer,MA
2723,F,25-34,homemaker,NC
1227,M,50-55,academic-educator,CA
1340,M,25-34,executive-managerial,NY
1671,M,35-44,other,WA
1199,M,50-55,retired,TX
3103,M,25-34,writer,MO
3699,F,>56,clerical-admin,GA
4291,M,35-44,sales-marketing,WA
1097,M,18-24,technician-engineer,CA
1711,F,18-24,college-grad student,GA
4252,F,35-44,clerical-admin,NC
2292,M,50-55,scientist,NY
4556,M,45-49,self-employed,MN
591,M,25-34,other,TX
4074,M,35-44,doctor-health care,TX
5463,M,35-44,other,WI
4799,F,18-24,college-grad student,RI
198,M,25-34,programmer,MN
5586,M,35-44,writer,CA
5792,M,25-34,technician-engineer,OH
3158,M,25-34,scientist,PA
1836,M,25-34,other,NY
5448,M,45-49,unemployed,IL
3121,M,25-34,artist,FL
2104,M,45-49,scientist,IL
4946,F,35-44,academic-educator,CA
2839,M,25-34,technician-engineer,NY
4388,M,45-49,clerical-admin,TX
2662,M,25-34,technician-engineer,MA
3348,M,45-49,self-employed,CA
2493,M,45-49,artist,CA
606,F,<18,K-12 student,MI
3500,M,35-44,executive-managerial,MD
3986,M,25-34,executive-managerial,FL
132,M,25-34,technician-engineer,AK
127,F,45-49,clerical-admin,MA
3706,M,25-34,programmer,IN
1188,M,45-49,executive-managerial,AR
342,M,18-24,programmer,MN
5543,M,25-34,technician-engineer,OR
5499,F,25-34,unemployed,IL
1009,M,50-55,executive-managerial,MI
4318,M,25-34,customer service,RI
2683,M,35-44,executive-managerial,IL
3284,M,25-34,doctor-health care,MI
303,M,25-34,executive-managerial,DC
4044,F,35-44,clerical-admin,CA
2522,M,18-24,lawyer,IL
1538,M,25-34,clerical-admin,VA
5602,M,35-44,other,OR
5478,M,35-44,executive-managerial,MA
3541,M,25-34,clerical-admin,MA
4052,M,25-34,artist,OH
5039,F,35-44,college-grad student,OR
3486,F,18-24,other,WA
3569,F,18-24,artist,MI
3594,M,<18,other,MA
4495,M,18-24,college-grad student,VA
5276,F,25-34,college-grad student,CA
2930,M,50-55,technician-engineer,OH
5476,F,35-44,other,DC
1150,F,25-34,writer,TX
5102,M,25-34,programmer,CA
978,M,18-24,other,PA
6018,M,35-44,academic-educator,MI
3482,M,50-55,technician-engineer,NJ
5530,F,18-24,college-grad student,MO
290,F,25-34,writer,CA
3048,M,18-24,artist,MA
3664,F,35-44,academic-educator,CA
3170,M,25-34,other,N/A
5269,M,18-24,other,TN
3612,M,25-34,sales-marketing,SC
5322,M,35-44,technician-engineer,OR
1762,M,25-34,sales-marketing,TX
571,M,50-55,customer service,CA
2613,M,35-44,academic-educator,CA
1463,M,50-55,self-employed,N/A
2950,M,18-24,other,AR
4718,M,35-44,executive-managerial,NH
1267,M,25-34,scientist,NY
5064,M,18-24,college-grad student,OH
3690,M,18-24,other,MO
407,M,18-24,technician-engineer,NV
4935,M,35-44,technician-engineer,IL
3273,M,35-44,executive-managerial,NY
3066,M,18-24,college-grad student,IL
4307,M,25-34,other,CA
6037,F,45-49,academic-educator,TX
2405,M,50-55,farmer,TX
4225,F,25-34,clerical-admin,MI
2684,F,18-24,other,PA
2335,M,50-55,technician-engineer,MI
2697,F,50-55,technician-engineer,NM
5832,F,25-34,other,TX
4515,M,>56,retired,SC
4888,F,>56,other,NJ
5807,M,35-44,executive-managerial,MA
2829,M,45-49,writer,NY
492,M,25-34,programmer,MN
3589,F,45-49,other,CO
5546,M,18-24,sales-marketing,WV
3456,M,25-34,technician-engineer,WI
942,F,50-55,doctor-health care,AZ
1849,M,35-44,executive-managerial,NY
1537,M,18-24,writer,MA
1187,F,<18,other,CA
3676,F,35-44,programmer,MI
1280,M,<18,K-12 student,OR
3027,M,18-24,college-grad student,AZ
4826,M,45-49,programmer,MN
49,M,18-24,programmer,TX
575,M,25-34,programmer,CA
5927,M,35-44,sales-marketing,NY
374,F,35-44,sales-marketing,MN
5283,M,18-24,artist,MO
5663,F,35-44,writer,TX
4798,M,25-34,academic-educator,PA
264,M,35-44,other,MD
936,M,18-24,college-grad student,N/A
5188,F,35-44,homemaker,OH
5623,M,25-34,lawyer,UT
104,M,25-34,programmer,PR
4166,F,25-34,executive-managerial,TX
2344,M,25-34,programmer,MA
4997,M,<18,K-12 student,CA
5816,M,25-34,other,LA
2254,M,35-44,customer service,FL
6024,M,25-34,programmer,WI
274,M,18-24,college-grad student,MN
3645,M,35-44,technician-engineer,OR
3164,M,18-24,programmer,MN
1173,F,25-34,executive-managerial,NY
5413,M,35-44,academic-educator,MT
2776,M,25-34,sales-marketing,VA
5442,M,25-34,executive-managerial,MO
997,M,<18,unemployed,PA
4837,M,25-34,customer service,IN
905,F,45-49,programmer,NC
2294,M,>56,retired,MI
4853,M,25-34,executive-managerial,MN
5593,M,50-55,self-employed,CA
3762,M,50-55,doctor-health care,NY
5357,F,18-24,writer,IL
3748,M,18-24,college-grad student,MA
711,M,25-34,tradesman-craftsman,CO
1068,F,18-24,college-grad student,TX
2746,M,50-55,sales-marketing,N/A
840,F,25-34,clerical-admin,RI
1947,M,25-34,executive-managerial,CA
2526,M,>56,retired,TN
5303,F,>56,doctor-health care,OH
5700,F,18-24,sales-marketing,MN
5878,F,25-34,other,IL
2353,F,35-44,homemaker,IL
2485,M,35-44,sales-marketing,CA
857,M,35-44,technician-engineer,NY
4208,F,35-44,other,CA
2420,M,50-55,executive-managerial,TN
1585,M,>56,writer,CA
2935,M,25-34,other,MN
2152,M,18-24,college-grad student,VA
5725,M,18-24,artist,NY
4874,F,25-34,college-grad student,LA
5165,M,35-44,doctor-health care,CA
665,M,18-24,artist,NY
2588,F,>56,retired,TX
3491,M,25-34,self-employed,NC
3507,M,25-34,other,MA
4419,F,45-49,programmer,PA
4819,M,35-44,tradesman-craftsman,PA
1024,F,35-44,academic-educator,OK
1919,M,<18,other,CA
5844,F,<18,K-12 student,MA
593,F,50-55,academic-educator,CA
3451,F,25-34,lawyer,CA
5202,M,18-24,college-grad student,RI
471,M,35-44,executive-managerial,NJ
5854,M,45-49,executive-managerial,FL
89,F,>56,homemaker,AZ
4147,F,50-55,executive-managerial,RI
3153,F,25-34,college-grad student,OK
3362,F,25-34,other,CA
5703,M,>56,academic-educator,NY
3649,F,25-34,other,CA
5819,M,50-55,doctor-health care,LA
3808,M,25-34,executive-managerial,IL
2811,M,25-34,unemployed,CA
3575,M,25-34,tradesman-craftsman,WI
3218,M,>56,doctor-health care,MI
3892,M,25-34,writer,CA
5074,M,<18,other,VA
3193,M,25-34,other,CA
5949,M,18-24,technician-engineer,IN
3966,M,25-34,other,GA
4202,M,25-34,executive-managerial,MD
1648,M,50-55,sales-marketing,AZ
3972,F,25-34,doctor-health care,VA
3856,F,35-44,writer,CA
4706,M,25-34,sales-marketing,NE
4226,F,35-44,doctor-health care,TX
3883,M,50-55,self-employed,TX
146,F,35-44,writer,NY
3314,M,25-34,executive-managerial,CT
1626,M,18-24,college-grad student,NY
4920,M,35-44,academic-educator,MA
8,M,25-34,programmer,NY
2722,M,35-44,executive-managerial,VA
4001,F,25-34,academic-educator,MA
1397,M,35-44,executive-managerial,MN
1769,M,25-34,technician-engineer,TX
5153,M,25-34,executive-managerial,IL
1299,M,25-34,sales-marketing,MA
2549,M,>56,retired,TN
507,F,25-34,other,MN
1665,M,45-49,technician-engineer,NM
1520,M,25-34,technician-engineer,CA
3992,M,25-34,college-grad student,FL
649,M,25-34,college-grad student,CO
1950,M,25-34,programmer,MI
826,F,35-44,academic-educator,CO
5287,M,25-34,farmer,AZ
2800,F,18-24,college-grad student,OK
4100,M,>56,doctor-health care,TX
5553,M,35-44,clerical-admin,SC
3416,M,25-34,programmer,MD
1285,M,35-44,college-grad student,WA
2349,M,25-34,farmer,IA
4386,M,25-34,customer service,OK
3547,M,35-44,self-employed,CA
497,F,25-34,technician-engineer,MN
1933,M,18-24,unemployed,CA
4415,M,18-24,other,MA
4185,M,25-34,sales-marketing,CA
45,F,45-49,self-employed,CA
1421,F,<18,K-12 student,WI
1884,M,45-49,writer,CA
4404,M,25-34,academic-educator,SD
4418,F,50-55,other,MA
4507,M,18-24,college-grad student,IL
4066,M,25-34,other,PA
2696,M,25-34,executive-managerial,VA
3785,F,25-34,writer,CA
1045,F,<18,K-12 student,TX
4590,F,18-24,writer,MN
3848,M,25-34,scientist,N/A
1946,M,25-34,sales-marketing,CA
2233,F,35-44,clerical-admin,IL
1509,M,<18,other,NY
1546,M,25-34,college-grad student,VA
368,M,25-34,other,CA
4356,M,35-44,self-employed,AZ
2035,F,18-24,other,OH
5670,M,18-24,college-grad student,MI
1837,M,25-34,artist,NJ
4113,M,35-44,technician-engineer,ND
2631,F,50-55,academic-educator,NY
4138,M,25-34,executive-managerial,CA
120,M,25-34,lawyer,NC
3461,M,35-44,other,CA
1051,F,25-34,other,IL
4393,M,18-24,college-grad student,OH
38,F,18-24,college-grad student,MA
1225,M,45-49,executive-managerial,IL
1499,M,<18,K-12 student,PA
3531,F,25-34,lawyer,MN
5617,M,25-34,sales-marketing,MI
721,F,35-44,homemaker,OR
211,M,45-49,technician-engineer,CA
3942,M,18-24,college-grad student,MI
6038,F,>56,academic-educator,NY
2989,M,35-44,programmer,OR
5867,F,45-49,clerical-admin,CA
4977,M,25-34,college-grad student,CA
4784,F,35-44,doctor-health care,MI
1232,F,18-24,college-grad student,OH
3167,M,25-34,artist,TX
4023,F,35-44,homemaker,FL
737,M,<18,unemployed,WI
4082,M,25-34,writer,TX
4263,M,25-34,executive-managerial,KY
2799,M,18-24,other,MN
2474,M,25-34,programmer,ID
2679,F,18-24,college-grad student,MA
5745,F,18-24,college-grad student,CA
1048,M,35-44,doctor-health care,TX
1693,M,25-34,programmer,WA
848,M,25-34,scientist,CA
2708,M,25-34,executive-managerial,OH
2396,F,18-24,other,VA
4197,F,45-49,academic-educator,PA
1028,F,45-49,executive-managerial,NH
395,M,18-24,customer service,MN
3146,M,25-34,other,GA
2619,M,35-44,programmer,CA
4468,F,35-44,executive-managerial,TX
2671,F,35-44,programmer,WI
135,M,18-24,college-grad student,DC
1145,M,50-55,clerical-admin,CA
3412,M,25-34,tradesman-craftsman,AZ
1346,M,35-44,writer,NC
39,M,18-24,college-grad student,IL
5948,M,>56,retired,NY
5171,M,>56,technician-engineer,CA
5432,M,>56,retired,MA
1074,M,45-49,technician-engineer,MI
2324,M,35-44,technician-engineer,IA
3462,F,25-34,college-grad student,OK
4516,M,18-24,college-grad student,WI
5424,F,35-44,artist,CO
3830,M,18-24,college-grad student,IL
3004,F,18-24,college-grad student,MA
4965,M,<18,K-12 student,N/A
1099,M,25-34,technician-engineer,TX
111,M,35-44,scientist,MN
197,M,18-24,sales-marketing,NY
4169,M,50-55,other,KS
3448,F,18-24,clerical-admin,IL
1591,M,50-55,executive-managerial,WV
2077,M,18-24,other,MN
3601,F,35-44,clerical-admin,CA
5800,M,35-44,tradesman-craftsman,CA
3410,M,35-44,academic-educator,MD
2213,F,25-34,other,IL
1519,M,18-24,college-grad student,TN
5891,M,18-24,college-grad student,MN
2767,M,25-34,other,WA
62,F,35-44,clerical-admin,WA
4568,F,25-34,college-grad student,CA
3315,M,25-34,programmer,TX
4032,M,25-34,programmer,MN
332,M,50-55,academic-educator,MN
1782,M,45-49,other,VA
1486,M,25-34,self-employed,CA
5113,M,25-34,other,MN
2869,M,50-55,technician-engineer,NJ
3704,F,35-44,other,ME
2868,M,35-44,programmer,CA
1823,F,35-44,academic-educator,CA
4092,F,25-34,other,PA
5576,M,25-34,college-grad student,MN
2548,F,35-44,doctor-health care,TN
4408,F,45-49,artist,PA
2533,F,25-34,clerical-admin,MI
2033,F,45-49,writer,CA
2239,M,18-24,K-12 student,IL
1587,F,25-34,clerical-admin,GA
3548,M,45-49,executive-managerial,N/A
3815,M,25-34,technician-engineer,WI
3186,M,50-55,academic-educator,CA
4818,F,25-34,technician-engineer,CA
3858,F,45-49,homemaker,MO
4647,M,35-44,writer,CO
6002,M,50-55,other,OH
2137,F,<18,K-12 student,PR
5748,M,25-34,other,CA
4889,M,18-24,college-grad student,MO
5128,M,50-55,executive-managerial,CA
163,M,18-24,college-grad student,AZ
5397,M,18-24,other,IL
325,F,50-55,clerical-admin,MN
5176,M,<18,K-12 student,IL
2561,M,25-34,scientist,CT
4048,F,35-44,academic-educator,NV
2893,M,25-34,academic-educator,CA
2098,M,35-44,writer,MI
4562,M,35-44,K-12 student,CA
4665,M,35-44,artist,NH
3989,M,50-55,programmer,GA
672,M,35-44,executive-managerial,IN
1255,M,25-34,technician-engineer,CA
554,M,25-34,programmer,CA
5760,M,18-24,programmer,NY
2904,M,25-34,college-grad student,PA
1825,M,25-34,executive-managerial,IA
2286,M,35-44,technician-engineer,WY
3681,M,25-34,executive-managerial,SC
2872,M,25-34,writer,CA
4450,M,25-34,scientist,IL
3425,M,18-24,writer,MI
4884,M,35-44,sales-marketing,CA
3026,F,18-24,college-grad student,OH
208,M,35-44,technician-engineer,MN
3801,M,18-24,programmer,AL
4661,M,45-49,scientist,AZ
3583,F,25-34,homemaker,KY
4938,F,18-24,college-grad student,MN
2915,M,25-34,executive-managerial,VA
3935,M,35-44,tradesman-craftsman,AR
4376,F,25-34,customer service,NC
2200,M,35-44,academic-educator,IL
21,M,18-24,self-employed,WA
1680,M,25-34,writer,CA
4533,M,25-34,programmer,WI
1365,F,<18,K-12 student,N/A
2157,F,18-24,clerical-admin,OH
5501,M,25-34,artist,FL
2387,M,25-34,technician-engineer,FL
3610,M,18-24,doctor-health care,GA
2828,M,18-24,college-grad student,MA
2569,M,45-49,other,OH
5573,F,35-44,academic-educator,NY
4781,F,50-55,doctor-health care,ME
437,M,35-44,technician-engineer,MN
147,M,18-24,college-grad student,CA
3312,F,18-24,college-grad student,CA
5957,M,18-24,writer,MA
5935,M,18-24,other,AL
5625,M,25-34,academic-educator,MA
3037,F,25-34,artist,OR
5982,M,35-44,academic-educator,MN
4547,M,18-24,programmer,MA
3618,M,>56,technician-engineer,VA
1350,F,35-44,other,CA
1305,M,45-49,writer,CA
1033,M,25-34,customer service,IL
3062,M,18-24,college-grad student,NH
3661,M,35-44,programmer,NJ
4139,M,>56,sales-marketing,KY
2570,F,>56,sales-marketing,CA
743,F,<18,artist,IL
4582,F,25-34,other,MN
37,F,25-34,homemaker,KS
2072,F,50-55,programmer,MD
1341,M,18-24,executive-managerial,NY
577,M,35-44,other,MA
773,M,25-34,doctor-health care,MI
5498,F,50-55,academic-educator,IL
994,M,18-24,artist,CA
5606,F,25-34,sales-marketing,MD
1504,M,18-24,unemployed,VA
5094,M,18-24,K-12 student,KS
3194,M,25-34,scientist,CA
242,F,18-24,college-grad student,WI
2345,M,35-44,self-employed,WA
4173,F,18-24,lawyer,SC
2120,M,<18,other,MA
1007,M,50-55,programmer,MA
3592,F,>56,artist,AK
4365,F,50-55,self-employed,IN
4613,M,25-34,programmer,KY
403,M,18-24,college-grad student,MA
1579,M,25-34,other,IL
4553,F,35-44,self-employed,MI
4256,F,<18,artist,TX
1321,F,25-34,sales-marketing,FL
1953,F,25-34,artist,CA
3309,M,25-34,technician-engineer,MD
2377,M,35-44,other,CT
4288,F,25-34,homemaker,IN
5581,M,25-34,other,NY
5220,M,25-34,executive-managerial,CA
84,M,18-24,college-grad student,WI
3882,M,>56,sales-marketing,MN
5535,M,25-34,scientist,CA
3921,M,25-34,sales-marketing,CA
1016,M,>56,self-employed,IL
3550,M,25-34,customer service,MN
4351,M,25-34,programmer,TN
1994,M,35-44,artist,NV
3289,M,45-49,doctor-health care,CA
1252,M,>56,retired,CA
2134,M,18-24,K-12 student,MA
1606,F,35-44,clerical-admin,MN
2620,M,18-24,college-grad student,IN
3617,M,35-44,executive-managerial,MI
3287,M,>56,retired,N/A
4303,M,25-34,artist,CA
1949,M,18-24,technician-engineer,CA
4313,F,25-34,executive-managerial,NJ
5226,M,35-44,other,WA
178,M,>56,technician-engineer,WI
2422,F,50-55,homemaker,RI
1705,F,18-24,college-grad student,AZ
2058,F,>56,academic-educator,CT
525,M,35-44,doctor-health care,PA
243,M,25-34,self-employed,NY
5746,M,18-24,scientist,CA
2052,M,<18,K-12 student,IN
1452,F,>56,retired,CA
799,F,25-34,customer service,WA
4086,F,<18,K-12 student,MN
875,M,<18,K-12 student,CA
5047,M,45-49,doctor-health care,VA
5020,F,>56,retired,CA
4903,M,35-44,programmer,N/A
1955,M,<18,unemployed,NH
5292,M,25-34,other,OR
1763,M,35-44,executive-managerial,TX
3903,M,25-34,other,MA
1488,M,25-34,executive-managerial,CA
2106,F,18-24,writer,N/A
2721,M,45-49,sales-marketing,PA
960,M,<18,K-12 student,OH
4780,M,25-34,programmer,CA
3724,M,35-44,doctor-health care,TX
3899,M,25-34,technician-engineer,MA
4330,F,45-49,doctor-health care,AZ
2707,M,>56,retired,VA
4988,M,25-34,technician-engineer,MN
1658,F,35-44,doctor-health care,N/A
3175,M,35-44,self-employed,NY
2962,M,35-44,clerical-admin,CA
5486,M,25-34,other,PA
4377,M,25-34,other,FL
4673,M,35-44,self-employed,CA
5267,M,35-44,executive-managerial,VA
3341,M,25-34,writer,CA
2043,M,25-34,sales-marketing,TN
2329,F,>56,scientist,OR
5815,M,25-34,writer,CA
3163,M,18-24,scientist,CA
3111,M,18-24,college-grad student,MN
824,M,35-44,programmer,CA
2113,M,25-34,doctor-health care,ME
5839,M,25-34,academic-educator,NC
415,F,35-44,other,MN
5545,F,35-44,self-employed,WA
3277,M,25-34,technician-engineer,CA
4651,F,45-49,other,NY
2608,F,25-34,academic-educator,NY
2866,M,25-34,executive-managerial,WI
406,M,25-34,writer,MN
3221,M,25-34,other,PA
4043,F,25-34,scientist,CA
72,F,45-49,other,MN
1810,M,50-55,retired,CA
5730,M,18-24,other,CA
4213,M,35-44,executive-managerial,MO
1936,M,35-44,other,CA
3414,M,25-34,technician-engineer,TX
4945,M,50-55,other,IL
1533,M,45-49,academic-educator,AR
2883,M,18-24,writer,GA
5915,M,18-24,college-grad student,ND
635,M,>56,technician-engineer,FL
4681,F,35-44,scientist,CT
155,M,35-44,programmer,NJ
2210,M,45-49,technician-engineer,N/A
4401,M,18-24,college-grad student,NY
5266,M,35-44,academic-educator,KY
4223,F,35-44,technician-engineer,IL
2825,F,25-34,writer,CA
909,M,45-49,executive-managerial,CA
3616,M,45-49,other,FL
5399,M,25-34,academic-educator,NY
612,M,50-55,executive-managerial,CA
5516,F,50-55,self-employed,WA
5709,M,18-24,college-grad student,CA
5151,M,18-24,unemployed,GA
4611,F,18-24,college-grad student,TX
4728,M,25-34,unemployed,GA
3590,F,18-24,scientist,MA
1880,M,35-44,other,CA
1238,F,35-44,writer,NY
3403,M,35-44,customer service,MI
1272,M,18-24,writer,MI
1287,F,50-55,executive-managerial,CA
2311,F,25-34,college-grad student,VA
2587,M,35-44,executive-managerial,MN
2417,M,45-49,academic-educator,WI
854,F,25-34,self-employed,OH
2784,M,50-55,writer,DC
3888,M,45-49,technician-engineer,MA
1222,M,35-44,other,IA
3322,F,18-24,college-grad student,NE
585,M,18-24,academic-educator,WI
3976,F,25-34,other,OH
4726,F,35-44,self-employed,CA
523,M,50-55,executive-managerial,MN
2813,M,25-34,writer,MN
967,F,18-24,other,OH
1822,F,25-34,other,WI
1018,M,18-24,college-grad student,CA
3390,F,45-49,writer,MA
4878,M,50-55,college-grad student,CA
2441,F,45-49,doctor-health care,KY
915,M,25-34,executive-managerial,AR
4932,M,25-34,executive-managerial,MO
1940,M,25-34,programmer,CA
3034,F,18-24,academic-educator,FL
3396,M,25-34,programmer,PA
1428,F,45-49,lawyer,KY
3350,F,18-24,other,MD
998,M,45-49,writer,NY
2355,F,45-49,homemaker,NY
5740,M,25-34,academic-educator,IL
1290,M,35-44,other,CA
