user_id,age
26173,25-34
66282,25-34
26458,25-34
86809,25-34
66132,25-34
45871,25-34
30808,18-24
24176,45-49
26520,>56
31258,25-34
26522,>56
55705,25-34
40358,18-24
1332,<18
60968,50-55
71336,50-55
76040,35-44
81218,25-34
774,25-34
41407,25-34
43604,35-44
74552,25-34
79741,25-34
44707,25-34
10726,35-44
62653,25-34
67228,50-55
2314,25-34
14564,25-34
29696,35-44
30597,25-34
749,<18
19169,35-44
1530,>56
4726,35-44
12348,45-49
51317,25-34
59299,50-55
76511,25-34
63722,<18
30332,25-34
69322,25-34
2715,25-34
6163,35-44
65328,25-34
38637,25-34
4442,50-55
3356,25-34
40667,25-34
56609,50-55
65101,25-34
56020,25-34
50503,>56
34855,25-34
64542,18-24
84461,25-34
2816,>56
26328,18-24
39925,45-49
32753,25-34
19558,25-34
22534,25-34
34580,25-34
84538,25-34
7213,25-34
12943,18-24
2846,45-49
31032,25-34
59561,>56
83122,25-34
29739,25-34
83896,35-44
41999,<18
7021,25-34
19132,<18
24632,50-55
32926,25-34
32218,25-34
29609,18-24
14741,>56
62166,<18
13302,35-44
10539,25-34
1790,25-34
27959,50-55
39793,18-24
76095,25-34
48795,>56
18519,25-34
26682,25-34
57234,25-34
70943,25-34
82202,18-24
58217,25-34
51416,25-34
14794,>56
41925,18-24
12074,25-34
10950,25-34
64465,25-34
73616,25-34
60480,25-34
27557,18-24
35431,25-34
43507,25-34
86022,25-34
68061,18-24
56456,50-55
3477,35-44
15653,25-34
25800,25-34
33979,35-44
72481,25-34
66534,>56
52077,25-34
60140,35-44
59253,25-34
86356,25-34
57654,25-34
1806,35-44
51760,25-34
23131,25-34
28983,25-34
11978,25-34
78485,25-34
46096,35-44
32289,25-34
63921,25-34
23013,25-34
19071,25-34
35753,18-24
38655,25-34
12238,25-34
15655,25-34
27140,25-34
13610,25-34
71172,<18
74559,45-49
78558,25-34
15280,25-34
22845,25-34
25610,25-34
34572,25-34
85384,18-24
78607,35-44
74200,<18
2854,25-34
20343,25-34
18214,25-34
48559,25-34
26828,25-34
36148,35-44
85453,<18
12578,25-34
50438,25-34
2630,<18
27667,50-55
5434,25-34
4122,25-34
46378,25-34
61781,25-34
62886,35-44
15069,25-34
9395,50-55
48531,25-34
66157,25-34
77476,18-24
22490,25-34
17121,25-34
47932,25-34
56132,18-24
28700,25-34
16984,>56
54903,25-34
7011,25-34
47886,45-49
75497,<18
18950,25-34
26601,35-44
10874,25-34
11313,>56
82168,>56
1409,25-34
79985,25-34
2993,25-34
20898,25-34
45788,25-34
12257,35-44
13269,25-34
53408,50-55
8957,50-55
65164,18-24
84546,25-34
13442,18-24
16643,>56
31604,35-44
30697,25-34
37080,25-34
59054,35-44
27046,25-34
23556,25-34
11910,18-24
40278,25-34
80229,<18
85742,45-49
16622,25-34
47583,18-24
29325,25-34
55237,25-34
50833,25-34
28835,25-34
26536,25-34
68583,25-34
8498,35-44
40594,18-24
503,35-44
76450,18-24
3851,25-34
22293,25-34
60990,25-34
31749,25-34
34716,25-34
16644,25-34
52544,25-34
83802,35-44
6323,18-24
2112,50-55
55291,25-34
38955,35-44
51231,25-34
49980,25-34
78393,>56
42849,25-34
29787,25-34
50130,25-34
45979,>56
68303,25-34
69553,25-34
4380,35-44
63282,18-24
441,25-34
41051,25-34
85014,35-44
52905,45-49
21305,45-49
36430,50-55
44849,35-44
43006,25-34
195,25-34
49948,25-34
27879,<18
41521,25-34
12358,18-24
8129,25-34
15168,<18
26267,>56
34663,18-24
26167,25-34
85885,25-34
40788,<18
81712,25-34
57659,25-34
6453,25-34
2183,35-44
1778,<18
21051,35-44
6158,45-49
37064,35-44
68010,<18
27698,18-24
31102,45-49
49408,35-44
76816,18-24
86294,25-34
18739,25-34
28358,35-44
41949,25-34
49409,25-34
2718,45-49
35506,>56
67486,25-34
77723,18-24
24909,35-44
20137,>56
34378,25-34
68072,25-34
80925,25-34
55041,25-34
4499,25-34
52040,25-34
36181,25-34
53167,25-34
22357,<18
48961,<18
41395,50-55
52001,>56
52842,18-24
43227,25-34
78240,35-44
78774,25-34
59524,25-34
5383,25-34
13220,18-24
39503,>56
64000,25-34
32598,25-34
4937,25-34
2709,45-49
44026,35-44
23121,25-34
73797,25-34
75123,25-34
8810,>56
52907,25-34
58933,50-55
58184,35-44
55640,25-34
40809,45-49
68812,25-34
20375,25-34
71083,25-34
2864,18-24
15899,35-44
22773,>56
4536,25-34
36090,25-34
15090,25-34
34587,18-24
2190,25-34
14351,50-55
35335,25-34
46103,25-34
33399,25-34
50073,25-34
57459,25-34
69449,18-24
59857,>56
45783,25-34
22970,35-44
15073,25-34
52738,25-34
29961,25-34
3643,25-34
34190,>56
58726,45-49
36110,25-34
17944,25-34
67658,25-34
73082,>56
78186,25-34
29717,25-34
24514,<18
32977,25-34
3493,25-34
46757,35-44
53373,35-44
71845,25-34
62589,18-24
34787,25-34
48349,25-34
83826,18-24
44735,25-34
17567,25-34
23907,25-34
45802,35-44
80614,25-34
19435,35-44
47512,25-34
15893,18-24
37016,25-34
71337,35-44
76641,25-34
48059,25-34
19705,25-34
1487,25-34
32292,18-24
43548,25-34
49136,35-44
10234,25-34
47011,35-44
26395,25-34
71119,25-34
66861,50-55
52971,45-49
74321,25-34
17472,>56
48248,35-44
77048,25-34
10386,18-24
12098,<18
20587,45-49
26472,25-34
10169,25-34
53992,25-34
61554,25-34
30575,35-44
46970,25-34
22779,25-34
36094,25-34
7478,25-34
34699,25-34
62534,25-34
14144,25-34
64700,35-44
2097,25-34
54431,18-24
46143,25-34
22834,25-34
9383,25-34
16393,25-34
70243,25-34
4982,25-34
21193,25-34
146,25-34
30644,35-44
21173,25-34
7485,25-34
45459,35-44
19244,25-34
51557,25-34
11311,25-34
32236,25-34
33125,45-49
33386,>56
80135,18-24
27714,25-34
2042,50-55
81003,25-34
84758,25-34
5239,18-24
6445,>56
6058,25-34
61894,25-34
9713,>56
65594,>56
33178,>56
75858,25-34
30815,25-34
38424,25-34
45242,25-34
77853,45-49
73032,>56
33951,>56
45335,25-34
11616,35-44
63046,25-34
29578,25-34
17246,25-34
12926,45-49
27279,25-34
30556,>56
14320,35-44
31324,25-34
7486,18-24
10797,45-49
16398,18-24
71723,25-34
351,25-34
61101,25-34
33716,25-34
68337,25-34
19271,25-34
25780,25-34
55622,35-44
16548,25-34
65712,25-34
24399,>56
26104,45-49
82398,25-34
6947,25-34
48563,25-34
64393,25-34
66841,25-34
23880,25-34
35129,>56
10135,18-24
23623,35-44
43916,18-24
58734,18-24
35853,25-34
41756,>56
86206,<18
7304,18-24
65787,35-44
70875,25-34
81571,25-34
22778,35-44
68573,18-24
30999,18-24
22149,35-44
71652,35-44
59015,25-34
85067,35-44
49878,25-34
72760,25-34
53499,25-34
52454,25-34
76379,25-34
22851,25-34
3708,25-34
7882,>56
54539,<18
65844,25-34
60136,35-44
5707,25-34
29737,25-34
41383,25-34
65114,25-34
65093,25-34
47887,25-34
73855,25-34
31865,25-34
44357,50-55
33010,25-34
6505,>56
1582,>56
37111,45-49
23829,25-34
26782,25-34
71403,45-49
43581,25-34
66800,<18
24673,18-24
46509,25-34
28056,25-34
15118,25-34
6769,<18
9824,18-24
9938,25-34
10285,25-34
9552,25-34
10414,25-34
12374,25-34
4812,25-34
33894,25-34
40109,18-24
14132,35-44
18251,25-34
27511,25-34
9619,35-44
75136,>56
63674,25-34
61891,25-34
31600,35-44
48401,35-44
34264,25-34
45405,35-44
46433,18-24
52852,35-44
56761,35-44
65206,<18
20498,>56
60605,25-34
63564,25-34
5899,35-44
20376,25-34
48359,25-34
21653,25-34
45861,25-34
49389,50-55
33344,25-34
4659,25-34
70655,25-34
10385,45-49
16484,25-34
65705,25-34
84566,25-34
71390,25-34
30861,45-49
20706,45-49
71955,50-55
73831,25-34
5099,25-34
56830,25-34
19796,25-34
63566,35-44
59741,25-34
36108,25-34
71429,25-34
56716,25-34
1611,25-34
31087,35-44
71805,45-49
37967,25-34
43364,35-44
7584,25-34
20810,50-55
83618,45-49
18562,25-34
19093,<18
81364,25-34
11936,25-34
37136,25-34
16723,35-44
61145,50-55
65579,25-34
61845,25-34
21669,25-34
45375,25-34
12600,25-34
78605,25-34
41810,25-34
3433,25-34
33410,35-44
42020,25-34
34978,35-44
75915,18-24
82437,35-44
8045,25-34
20496,25-34
8418,25-34
63951,25-34
31849,18-24
47859,25-34
23633,35-44
58068,18-24
33175,25-34
38687,45-49
80079,25-34
12211,45-49
19745,45-49
51489,<18
39468,25-34
10104,35-44
81579,<18
33357,25-34
23111,25-34
12849,>56
53253,25-34
23359,25-34
2930,18-24
59790,35-44
43273,45-49
20739,25-34
74181,25-34
45480,25-34
37503,35-44
13980,25-34
45595,25-34
73721,18-24
69774,25-34
3853,35-44
69966,35-44
55954,35-44
27498,25-34
71637,25-34
9184,25-34
20527,18-24
49630,25-34
43514,25-34
73796,35-44
45095,>56
80268,25-34
5840,25-34
18936,25-34
23824,25-34
67745,25-34
18135,>56
56277,<18
24115,25-34
52249,25-34
22060,25-34
72444,50-55
5703,25-34
75567,25-34
49253,50-55
17911,25-34
32992,25-34
20918,25-34
658,18-24
38930,25-34
37851,>56
43152,25-34
44195,25-34
49538,25-34
41912,25-34
70862,25-34
78568,>56
74216,25-34
79511,45-49
36016,25-34
30743,25-34
58386,25-34
22786,25-34
33601,35-44
38266,25-34
22759,25-34
784,35-44
5121,25-34
49045,35-44
61598,25-34
6857,25-34
47410,25-34
55064,25-34
30390,25-34
65784,18-24
55124,25-34
1264,25-34
37722,35-44
37532,18-24
20804,18-24
24754,25-34
3261,25-34
67164,25-34
5799,25-34
14445,35-44
26349,25-34
55649,25-34
78931,25-34
53559,35-44
65265,25-34
43137,25-34
53792,25-34
32130,18-24
18879,50-55
20490,50-55
51287,25-34
1988,25-34
3981,>56
32088,50-55
30561,25-34
75800,35-44
75380,25-34
82336,25-34
11290,25-34
55145,25-34
11018,35-44
74043,25-34
58698,25-34
35211,25-34
43915,35-44
55777,25-34
13621,25-34
25596,25-34
7725,25-34
31093,25-34
58752,50-55
63096,25-34
48704,25-34
48797,25-34
64037,45-49
81321,50-55
69,25-34
14819,25-34
44714,25-34
71436,25-34
40599,25-34
41190,25-34
32745,35-44
48175,25-34
7439,25-34
20169,25-34
30554,25-34
25504,35-44
30131,<18
58454,35-44
18070,<18
23257,50-55
16340,25-34
56921,25-34
64023,25-34
41348,25-34
9415,25-34
48804,25-34
33473,25-34
9155,50-55
73746,25-34
17725,25-34
14681,25-34
17766,25-34
82269,>56
77064,25-34
16399,25-34
15792,25-34
27085,>56
14258,50-55
12734,45-49
10727,25-34
76698,25-34
82571,25-34
81875,18-24
12973,25-34
13188,25-34
17399,25-34
42567,25-34
78094,25-34
81400,>56
26573,18-24
27355,25-34
27290,25-34
17613,25-34
60659,25-34
267,25-34
9693,35-44
15213,25-34
17544,45-49
42693,25-34
26507,18-24
44551,25-34
22847,25-34
6363,>56
58303,25-34
78635,>56
56886,25-34
32051,18-24
43609,25-34
5325,18-24
38623,35-44
14080,18-24
32472,25-34
55934,25-34
56884,<18
67165,25-34
78222,25-34
46333,35-44
1013,50-55
22795,25-34
68093,25-34
36744,<18
29256,25-34
17166,25-34
47141,35-44
83671,25-34
60468,25-34
8952,>56
70407,25-34
76481,45-49
1175,50-55
35229,18-24
25351,25-34
25423,35-44
33837,25-34
25474,25-34
59435,25-34
3397,35-44
2970,>56
22767,18-24
81867,18-24
31846,<18
70992,25-34
59626,25-34
32696,18-24
11475,>56
77228,35-44
37363,50-55
71860,<18
2515,35-44
49638,>56
68105,25-34
9084,25-34
74708,25-34
38096,50-55
62722,25-34
72404,50-55
22878,25-34
51012,50-55
24542,<18
82297,18-24
82270,>56
2154,25-34
38943,18-24
71392,45-49
30828,25-34
46132,25-34
79463,25-34
50190,25-34
547,25-34
23687,35-44
27998,25-34
36240,25-34
8085,25-34
10821,25-34
16581,25-34
21838,25-34
61353,<18
72631,25-34
56506,25-34
56399,35-44
44541,18-24
4227,35-44
7650,25-34
70962,25-34
86739,25-34
34207,50-55
69005,25-34
28870,35-44
70601,25-34
8620,35-44
36639,25-34
65845,25-34
30450,25-34
70310,25-34
85864,25-34
8848,25-34
23202,25-34
6906,50-55
56653,35-44
19508,25-34
16312,45-49
35663,25-34
43287,35-44
49430,50-55
51734,25-34
73014,25-34
15230,18-24
40632,25-34
51457,25-34
69577,<18
14301,25-34
21216,25-34
70493,25-34
44947,35-44
5774,25-34
34312,35-44
2712,25-34
68584,45-49
72986,25-34
29414,18-24
43252,>56
48470,25-34
68080,50-55
21370,25-34
25514,18-24
30472,25-34
46315,25-34
6171,18-24
31142,25-34
46126,25-34
74299,45-49
33661,25-34
21101,25-34
74504,25-34
15221,25-34
28247,25-34
30591,25-34
56628,35-44
72237,25-34
13276,25-34
53084,35-44
14535,18-24
31042,25-34
32428,18-24
21294,25-34
26529,25-34
65069,>56
83554,18-24
30889,25-34
20654,35-44
67823,25-34
23188,25-34
20861,25-34
18567,35-44
11182,25-34
22804,18-24
14968,25-34
4941,25-34
1752,25-34
16836,45-49
12237,25-34
16194,<18
38198,25-34
64917,25-34
45781,25-34
30105,18-24
5619,>56
47459,25-34
39442,35-44
56990,25-34
40138,25-34
45281,18-24
20362,>56
60114,25-34
69751,50-55
33334,50-55
15208,25-34
64853,25-34
51748,25-34
55225,25-34
23550,18-24
10066,>56
76224,18-24
86912,<18
6988,50-55
58537,25-34
36632,25-34
26902,45-49
52190,25-34
21850,45-49
77284,25-34
32466,25-34
29383,18-24
81827,45-49
442,25-34
12859,25-34
33486,25-34
18572,18-24
47555,25-34
49625,25-34
3744,25-34
10250,25-34
40985,35-44
34050,25-34
52011,18-24
67739,25-34
34271,25-34
79943,25-34
10032,35-44
40451,35-44
30139,<18
25977,45-49
44563,25-34
81842,25-34
56338,25-34
49601,35-44
10916,25-34
66447,25-34
55236,25-34
2907,<18
23663,25-34
12917,35-44
34139,25-34
62366,25-34
7931,35-44
53546,35-44
78177,35-44
76291,<18
22440,25-34
13255,50-55
1398,35-44
20575,>56
65444,18-24
22333,35-44
41047,>56
83835,25-34
3801,18-24
66201,18-24
20466,25-34
4872,25-34
23133,25-34
4112,50-55
44521,<18
40112,18-24
49772,<18
22448,35-44
76807,25-34
83383,25-34
80197,25-34
72711,45-49
42467,18-24
28262,25-34
31823,>56
40053,25-34
12513,25-34
6830,25-34
5145,35-44
27763,25-34
25065,50-55
84423,18-24
85208,25-34
1802,35-44
11192,>56
73860,25-34
43037,35-44
85226,25-34
64577,25-34
11249,50-55
38414,25-34
47846,25-34
74250,25-34
35304,25-34
50429,<18
39980,25-34
81083,18-24
67888,25-34
30316,<18
63336,25-34
45296,25-34
19860,25-34
52463,25-34
4050,25-34
27446,18-24
75657,50-55
35996,>56
37487,50-55
12109,25-34
6087,18-24
40357,25-34
34232,25-34
86185,25-34
18684,18-24
10662,25-34
25396,35-44
2132,18-24
22542,<18
6272,35-44
45727,25-34
73255,25-34
6619,35-44
4934,25-34
4045,25-34
21157,<18
7220,25-34
79470,18-24
296,25-34
19022,25-34
34621,25-34
44634,25-34
69657,25-34
1127,18-24
16561,50-55
8497,25-34
45147,<18
51512,50-55
14397,25-34
52520,18-24
63931,25-34
1759,25-34
12713,35-44
83601,50-55
852,25-34
78228,25-34
35464,<18
21924,45-49
47928,25-34
29906,35-44
6553,35-44
19292,25-34
82502,<18
23557,25-34
15769,25-34
2292,50-55
59231,35-44
19080,25-34
40004,25-34
31516,25-34
15248,25-34
63405,35-44
52704,25-34
74366,25-34
5222,45-49
40169,25-34
61422,25-34
56308,25-34
35250,25-34
70307,>56
15229,25-34
41921,50-55
60679,>56
21301,25-34
17606,25-34
31107,>56
17883,25-34
26010,25-34
18882,35-44
45851,25-34
50924,25-34
76146,25-34
33794,25-34
25027,25-34
20253,>56
20424,45-49
15302,25-34
62431,50-55
31088,35-44
43693,25-34
29848,25-34
67363,25-34
58266,45-49
27719,35-44
21858,25-34
14034,18-24
69142,25-34
65976,25-34
47382,35-44
33663,>56
35340,25-34
81290,>56
73266,<18
22891,25-34
35747,18-24
84673,45-49
67915,25-34
54202,35-44
40685,50-55
53865,45-49
50592,35-44
53419,35-44
5229,25-34
44457,25-34
26483,<18
53896,25-34
20029,35-44
59632,>56
48081,25-34
11264,45-49
62010,25-34
36426,50-55
50410,<18
40588,25-34
7074,35-44
74679,25-34
2224,25-34
32769,25-34
51440,45-49
49280,35-44
21286,25-34
49312,50-55
5362,45-49
53249,25-34
72620,35-44
14082,25-34
13981,25-34
1800,25-34
6209,18-24
19058,25-34
25233,35-44
20326,25-34
20775,25-34
21925,25-34
50066,25-34
42338,25-34
24966,35-44
40294,35-44
15727,<18
24540,25-34
20589,35-44
35671,25-34
51100,<18
15795,50-55
2617,25-34
64436,25-34
8983,25-34
19522,25-34
288,35-44
77688,35-44
57769,25-34
27795,25-34
48614,50-55
74907,25-34
16267,25-34
12503,25-34
66640,<18
28859,18-24
6815,>56
43688,25-34
39872,25-34
30613,25-34
27187,45-49
8410,25-34
53805,50-55
61241,25-34
29914,25-34
38514,25-34
27342,25-34
70446,45-49
9306,45-49
59591,<18
59307,25-34
71576,25-34
26413,35-44
20701,>56
25302,25-34
18290,45-49
63739,18-24
11553,>56
14561,25-34
53067,25-34
4956,25-34
22059,25-34
40462,45-49
28822,18-24
6843,25-34
35452,35-44
20128,45-49
3988,35-44
10477,25-34
12665,25-34
14646,25-34
26530,25-34
30027,25-34
82901,25-34
51165,35-44
14062,25-34
51349,>56
31998,18-24
86911,<18
48747,25-34
38941,50-55
6712,25-34
40897,25-34
22546,25-34
62004,45-49
75728,>56
42152,25-34
16294,25-34
23204,18-24
27633,18-24
57861,25-34
3222,18-24
30248,25-34
51098,25-34
64054,25-34
45866,18-24
78593,25-34
47972,25-34
76914,18-24
65404,25-34
84170,>56
76112,25-34
39965,25-34
29336,45-49
10847,25-34
40125,50-55
55030,25-34
61215,25-34
66859,25-34
1073,25-34
35952,18-24
33326,25-34
26829,45-49
74685,25-34
79972,25-34
19426,25-34
879,25-34
15419,>56
77706,25-34
49407,25-34
35181,<18
9712,35-44
71400,25-34
84105,25-34
56769,25-34
57356,35-44
76026,25-34
45103,>56
78905,45-49
26641,25-34
16207,25-34
42757,25-34
62699,35-44
26709,25-34
42283,25-34
26725,25-34
12842,25-34
64190,25-34
17629,25-34
74280,25-34
83539,25-34
32393,35-44
29512,18-24
15566,25-34
73706,>56
50609,50-55
26186,25-34
31511,25-34
15715,25-34
62645,18-24
45609,25-34
11346,25-34
64400,35-44
19387,25-34
22078,25-34
7491,50-55
31816,25-34
29408,25-34
13574,25-34
61385,18-24
8281,25-34
55678,18-24
76371,25-34
35440,18-24
18169,18-24
4913,<18
48629,25-34
11691,25-34
17065,25-34
26078,>56
4935,25-34
82620,35-44
77428,25-34
47524,25-34
33494,25-34
4214,45-49
8603,35-44
72985,25-34
43885,25-34
35725,25-34
45243,25-34
4136,25-34
2417,25-34
15845,35-44
70127,25-34
43603,25-34
6660,25-34
86068,25-34
3788,35-44
32167,25-34
23400,25-34
9264,25-34
56382,35-44
1217,25-34
10249,25-34
78748,25-34
47076,25-34
64303,25-34
53058,25-34
39282,35-44
36852,25-34
40408,25-34
48484,25-34
64745,25-34
47037,25-34
27256,45-49
33082,25-34
71041,>56
6309,45-49
9424,25-34
53687,25-34
61468,25-34
22736,35-44
51967,25-34
53478,25-34
86159,25-34
54030,25-34
39595,25-34
42048,25-34
64623,35-44
5010,25-34
3029,18-24
13573,25-34
67282,25-34
69230,25-34
54037,25-34
85096,25-34
73640,25-34
64429,25-34
78787,25-34
23530,25-34
67409,25-34
41928,18-24
63342,25-34
82635,25-34
43313,35-44
62298,>56
50385,25-34
8063,25-34
37836,50-55
58357,25-34
51232,>56
19984,>56
9453,45-49
56775,35-44
56540,18-24
17447,25-34
30864,18-24
28595,>56
42944,25-34
16817,25-34
29974,25-34
41379,25-34
47087,25-34
69272,35-44
40409,18-24
60840,25-34
83037,>56
10901,25-34
9319,25-34
36498,35-44
22901,25-34
23950,>56
25033,45-49
43070,18-24
82779,25-34
59699,35-44
1669,45-49
12181,25-34
26924,25-34
18154,25-34
15190,18-24
40405,25-34
48667,>56
47954,25-34
18710,25-34
34336,25-34
71907,18-24
61784,25-34
40611,25-34
9728,25-34
12583,25-34
73432,25-34
86869,25-34
29982,18-24
16518,>56
24392,25-34
73167,25-34
85599,18-24
59582,<18
26628,25-34
42191,25-34
41398,>56
41453,25-34
47034,18-24
6979,50-55
21449,25-34
42449,35-44
43849,25-34
26390,25-34
55073,25-34
59812,25-34
80589,25-34
77404,18-24
26996,25-34
23194,<18
31615,<18
35622,35-44
60979,25-34
19945,25-34
14138,25-34
22279,25-34
26830,25-34
2940,25-34
5447,18-24
18624,18-24
49055,25-34
19119,25-34
53627,25-34
53362,25-34
67449,35-44
71998,>56
85989,25-34
9478,45-49
72712,50-55
48636,25-34
53512,50-55
38516,25-34
81548,>56
21358,18-24
21037,25-34
36972,25-34
43969,25-34
10099,45-49
37486,>56
11555,25-34
20628,25-34
31708,25-34
19546,25-34
70052,25-34
26699,25-34
254,25-34
70142,25-34
16050,25-34
12160,18-24
28901,25-34
11656,25-34
55400,25-34
58429,25-34
45683,25-34
9872,18-24
34368,25-34
57974,25-34
60292,25-34
45466,25-34
69859,<18
14750,25-34
3406,25-34
35249,25-34
352,25-34
48572,25-34
66862,35-44
116,25-34
57094,25-34
74421,35-44
21856,>56
45264,25-34
53628,25-34
1054,25-34
18133,25-34
2609,25-34
48256,>56
75256,18-24
1306,25-34
38495,25-34
1427,25-34
11953,35-44
39694,25-34
47837,25-34
14248,18-24
74624,25-34
11239,25-34
82006,25-34
4425,18-24
3535,25-34
86643,25-34
34225,25-34
40552,45-49
46538,25-34
68355,>56
16888,25-34
69459,35-44
71291,25-34
37725,25-34
79821,45-49
1049,25-34
58861,25-34
75554,25-34
35243,>56
41172,50-55
49747,25-34
4573,18-24
39031,<18
17357,25-34
37635,25-34
45604,25-34
77419,25-34
41800,18-24
32107,25-34
3532,25-34
33370,35-44
16303,45-49
7358,18-24
25019,25-34
49073,35-44
33052,18-24
60487,25-34
45726,25-34
24306,25-34
27414,25-34
66032,50-55
13519,25-34
17906,25-34
78321,25-34
6215,>56
28943,25-34
47835,>56
40072,25-34
86719,35-44
15555,>56
63355,25-34
26040,>56
27214,25-34
4401,18-24
19893,25-34
19410,25-34
10287,25-34
42110,25-34
20816,>56
13701,25-34
59519,25-34
58663,50-55
64084,25-34
21039,25-34
17051,35-44
17432,35-44
36217,18-24
24193,25-34
51378,35-44
38713,50-55
25212,<18
51261,50-55
42319,25-34
23558,25-34
19594,>56
74143,25-34
19620,35-44
56587,>56
62784,25-34
75664,50-55
47251,25-34
7541,35-44
59689,25-34
22387,25-34
59740,35-44
29303,50-55
58649,25-34
49288,45-49
72048,25-34
42450,25-34
20746,25-34
20855,18-24
58581,25-34
14246,>56
48073,25-34
12442,25-34
34258,25-34
34371,25-34
57261,25-34
27936,25-34
76968,25-34
55928,25-34
58487,25-34
3968,35-44
24647,25-34
55148,25-34
2510,35-44
37658,18-24
6716,18-24
47468,35-44
59782,25-34
36855,25-34
60311,35-44
28065,>56
26488,<18
57011,35-44
79625,25-34
704,18-24
71168,35-44
24715,18-24
40495,25-34
75523,25-34
9192,25-34
4077,25-34
23532,25-34
39976,>56
49748,35-44
56205,25-34
33524,25-34
20771,18-24
25418,45-49
814,35-44
39239,35-44
61713,25-34
73639,<18
59010,18-24
69703,35-44
11070,>56
28012,25-34
46678,25-34
51449,25-34
85280,35-44
25527,35-44
77342,<18
55662,25-34
22885,25-34
5941,25-34
6680,>56
13651,35-44
12056,25-34
71014,25-34
47678,25-34
3574,25-34
22881,25-34
76370,25-34
82576,>56
68538,25-34
22069,<18
13567,18-24
42789,45-49
40954,25-34
71966,25-34
3318,25-34
46526,<18
801,45-49
488,25-34
19057,25-34
1450,25-34
11951,35-44
74297,25-34
51690,25-34
36139,50-55
9209,25-34
48956,<18
55162,25-34
5122,45-49
53157,18-24
76126,25-34
40161,18-24
83973,18-24
52692,35-44
78353,25-34
44870,25-34
67029,>56
22398,25-34
702,25-34
19141,35-44
33070,18-24
67470,35-44
83435,25-34
1837,25-34
13202,35-44
2752,25-34
18670,<18
44854,>56
7339,25-34
15320,25-34
75944,25-34
5988,35-44
15202,25-34
32116,25-34
17315,18-24
14292,25-34
19527,25-34
51776,25-34
67008,25-34
659,18-24
26041,>56
5154,>56
43879,45-49
62205,25-34
81075,35-44
37615,25-34
63402,25-34
68958,35-44
40285,25-34
9729,35-44
16636,18-24
15170,35-44
30365,25-34
5544,35-44
42134,25-34
57491,25-34
21185,25-34
1932,18-24
58517,<18
69101,25-34
82691,25-34
85993,25-34
2304,18-24
76902,25-34
37800,25-34
52195,25-34
66493,25-34
30634,25-34
13484,18-24
24894,25-34
70842,25-34
46547,25-34
33775,<18
84309,25-34
59553,35-44
86008,35-44
81418,>56
61500,25-34
26688,35-44
48602,25-34
